Boundary ID,System Name,Boundary Type,System Type,Population Served,Connections,Census Population Allocated,Arsenic (ppb),Hexavalent Chromium (ppb),Cadmium (ppb),DBCP (ppb),Lead (ppb),Nitrate (ppm),Perchlorate (ppb),PCE (ppb) ,TCE (ppb),TCP (ppb),TTHMs (ppb),"Combination Radium 226, 228 (PCI/L)",Uraniuim (PCI/L)
1000555,Fcsa #44C/Riverview Estates,System,C,30,12,1,2.4,,0,,0,22.63,0,0,0,,,,0.707
1000570,Juvenile Justice Campus,System,C,400,15,18,3.242,,0,0,6.725,7.889,0,0,0,0,0,,
1000585,Murrieta/Hernandez Farms,System,C,29,10,0,0.5,,0,0,0,180.365,0,0,0,,0,,
1009006,Pappas & Co (Coalinga),System,C,25,10,37,1.767,,0,,0,1.965,0,0,0,0,124.734,,1.001
1009020,Five Points Ranch,System,C,100,32,2,0,,0,0,0,1.471,0,0,0,0,2.6,,0.834
1009023,Britz/Colusa,System,C,106,13,4,0.417,,0,,0,4.269,0,0,0,0,98,,0.986
1009027,Harris Farms Headquarters,System,C,300,74,6,1.267,,0,,0,3.225,0,0,0,0,116.466,,1.467
1009028,Harris Farms South #101-144,System,C,160,40,3,0.783,,0,,0,3.176,0,0,0,0,106.67,,1.467
1009035,Pilibos Brothers Ranch,System,C,25,15,4,0.883,,0,,0,2.735,0,0,0,0,114.233,,1.178
1009039,Pappas & Co (Mendota),System,C,25,12,2,2.306,,0,,0.843,2.667,0,0,0,0,165.397,,1.467
1009051,"Cantua Creek Vineyards, Iv, Llc.",System,C,50,15,4,9.1,,0,0,0,1.776,0,0,0,,0,,0.707
1009078,Harris Feeding Company,System,C,225,16,1,1.686,,0,,0,5.677,0,0,0,0,73.934,,1.267
1009111,Sce/Big Creek Powerhouse #1,System,C,126,72,66,0,,0,,0,1.414,0,0,0,,58.367,,
1009120,Rau Dairy,System,C,110,15,28,6.812,,0,0,,11.217,,0,0,0,,,
1009147,Farming D,System,C,100,3,28,0.417,,0,,0,4.184,0,0,0,0,33,,1.432
1009172,Vaquero Farms,System,C,70,17,17,0.8,,0,,0,2.636,0,0,0,0,130.055,,1.189
1009179,Britz/Five Point System,System,C,150,13,39,0.417,,0,,3.5,4.054,0,0,0,0,64,,1.305
1009214,Westside Harvesting,System,C,25,24,79,1.133,,0,,0,2.539,0,0,0,0,127.578,,0.925
1009222,Terra Linda Farms,System,C,40,11,33,1.267,,0,,0,2.467,0,0,0,0,155.89,,1.327
1009232,Sumner Peck Ranch,System,C,42,19,16,1.217,,0,,0,3.073,0,0,0,0,113.178,,1.142
1009258,San Andreas Farms,System,C,40,5,1,0.883,,0,,0,2.602,0,0,0,0,183.458,,1.398
1009281,Hammonds Ranch,System,C,50,16,4,0.717,,0,,0,2.577,0,0,0,0,183.397,,1.046
1010001,Bakman Water Company,System,C,8866,2234,15023,0.861,0.17,0,0.026,0.21,20.338,0,0.155,0.016,0.0012,0.347,,3.736
1010003,City Of Clovis,System,C,103871,32571,99184,0.598,0,0,0.033,1.025,16.801,0,0,0,0.0022,27.311,,
1010004,Coalinga-City,System,C,19362,28,18109,0.5,,0,,0,2.792,0,0,0,0,54.336,0,0.707
1010005,Firebaugh City,System,C,7619,159,7499,8.669,,0,0,0,1.414,0,0,0,0,0,,1.326
1010006,City Of Fowler,System,C,5801,1784,5528,1.983,1.2,0,0.02,0,5.866,0,0,0,0.0002,0,,2.13
1010007,City Of Fresno,System,C,522352,130880,517046,0.7,0,0,0.031,0,25.384,0,0.067,0.152,0.0073,2.656,,3.12
1010013,"Hume Lake Christian Camps, Inc",System,C,2781,379,55,1.575,,0,,0,1.414,0,0,0,0,0,,8.5
1010017,Fcwwd #41/Shaver Lake,System,C,2170,933,135,0,,0,0,0,1.414,0,0,0,0,0,0,0.707
1010018,"Kerman, City Of",System,C,14068,234,13408,6.008,,0,0,0,8.95,0,0,0,0,0,,6.848
1010019,"Kingsburg, City Of",System,C,11504,3549,11339,3.631,,0,0.027,0,14.595,0,0,0,0.0023,0,,4.924
1010020,Laton Community Services District,System,C,1518,433,1672,0,,0,0,3.222,2.639,0,0,0,0,0,,0.707
1010021,"Mendota, City Of",System,C,11104,1911,10944,2.615,,0,0,0,1.414,0,0,0,0,0,0.55,0.707
1010023,City Of Orange Cove,System,C,9780,1485,9099,0,,0,,0,30.559,0,0,0,0,0.288,,
1010024,Cws - Selma,System,C,24587,6230,24011,1.12,1.683,0,0.013,0,14.713,0,0,0,0,0,0,4.081
1010025,City Of Parlier,System,C,12058,2505,13594,3.445,0,0,0.064,0,9.164,0,0,0,0.0099,0.125,,
1010026,Pinedale County Water District,System,C,8495,3541,10470,2.77,1.02,0,0,0,6.188,0,0,0,0,0,,1.404
1010027,"Reedley, City Of",System,C,24842,5964,23966,1.737,,0,0.022,0,38.177,0,0.061,0,0.0103,0,0,1.539
1010028,Riverdale Public Utility District,System,C,3145,931,3981,20.203,,0,0,1.033,1.414,0,0,0,,,1.522,0.779
1010029,City Of Sanger,System,C,25664,6210,24173,0,,0,0.01,0.304,18.314,2.1,0,0,0,0,,6.07
1010030,Tranquillity Irrigation Dist,System,C,800,313,1064,13.67,,0,0,0,1.414,0,0,0,0,8.398,,9.6
1010034,"San Joaquin, City Of",System,C,4060,701,3873,4.711,,0,0,0,1.414,0,0,0,0,0.121,,3.393
1010035,Del Rey Community Serv Dist,System,C,1500,291,1286,0.656,,0,0.002,0,3.147,0,0,0,0.0072,0,,0.707
1010039,Caruthers Comm Serv Dist,System,C,2497,31,1572,16.405,0,0,0.019,0,4.389,0,0,0,0,0,,5.876
1010042,Malaga County Water District,System,C,1500,240,1133,1.517,,0,0.25,0,19.205,0,0,0,0.05,0,,2.674
1010044,"Huron, City Of",System,C,7306,722,6690,1.36,,0,0,0,3.239,0,0,0,0,97.055,,
1010049,Biola Community Services Dist,System,C,1200,300,1615,2.133,,0,0.01,0,10.311,0,0,0,0,0,,
1010051,Fcwwd #18/Friant,System,C,860,237,229,0.525,0,0,0,4.5,1.502,0,0,0,0.5,68.819,,
1010052,Sierra Cedars Csd,System,C,875,225,6,0.225,,0,,0.986,1.944,0,0,0,0,0,,57.5
1010053,Shaver Lake Heights Mwc,System,C,720,216,58,0,,0,,3.367,3.542,0,0,0,0,0,,0.707
1010055,Fcsa #47/Quail Lake Estates,System,C,1800,708,969,0.667,0,0,0,0,5.928,0,0,0,0,0,,1.637
1010061,Fresno Csa No. 51 (Dry Creek),System,C,1000,400,851,0.598,0,0,0.033,1.025,16.801,0,0,0,0.0022,1.181,,
1010339,California State University Fresno,System,C,23000,151,1339,1.233,0,0,0.019,0,26.35,0,0.033,0.076,0.0036,0.212,,2.046
1010501,Nps-Grant Grove,System,C,20,75,25,0,,0,,0.556,1.618,0,,,,,,
1010800,Cal Fire - Miramonte Conservation Camp,System,C,100,7,1,0,,0,,0,4.055,0,0,0,0,0,,1.104
1100203,Artois Community S.D.,System,C,100,53,197,4.25,,0,,0,10.39,0,0,0,0,0,,
1100237,Willows Mobile Home Community & Rv Park,System,C,150,87,51,1,,0,,0,28.844,0,0,0,0,0,,
1100254,Voyles Trailer Park,System,C,15,15,3,2.7,,0,,0,23.216,0,0,0,0,0,,
1100404,Del Oro Wc - Black Butte District,System,C,249,87,1,0,,0,0,0,6.561,0,0,0,0,0,,
1100405,Black Butte Mobile H.P.,System,C,129,49,110,0,,0,,0,19.87,0,0,0,0,0,,
1100413,Country Leisure Mobile Estates,System,C,40,33,13,0,,0,,0,15.456,0,0,0,0,0,,
1100436,T&J Mobilehome Park,System,C,150,83,90,0,,0.6,,,16.607,0,0,0,0,0.975,,
1100444,Orland Estates Mobile H.P.,System,C,150,74,107,2,,0,,0,6.08,0,0,0,0,0,,
1100445,Orland Mobile H.P.,System,C,95,54,35,0,,0,,0,16.187,0,0,0,0,0,,
1100452,Shady Oaks Trailer Park,System,C,48,47,71,2.5,19,0,,,2.771,0,0,0,0,0,,
1100616,Elk Creek Community S.D.,System,C,300,90,83,,,,,,,,,,,,,
1100711,Butte City Community S.D.,System,C,100,48,64,4.5,,0,,0,5.1,0,0,0,0,0,,
1110001,City Of Orland,System,C,7626,2828,6666,0,,0,,,9.474,0,0,0,0,0,,
1110002,Cal-Water Service Co.-Hamilton City,System,C,2181,623,2275,0,1.969,0,,0,17.507,0,0,0,0,0.089,,
1110003,Cal-Water Service Co.-Willows,System,C,7035,2342,6924,1.628,15.268,0,0,0,10.608,0,0,0,0,0.7,,0.716
1200501,Alderpoint County Water,System,C,219,79,94,0,,0,,,1.414,,0,0,0,16.033,,
1200518,Riverside Csd,System,C,293,99,160,0,,0,,0,3.667,0,0,0,0,0,,
1200538,Myers Flat M.W.S. Inc.,System,C,400,102,6,0,,0,,0,2.745,0,0,0,0,0,,
1200541,Phillipsville C.S.D.,System,C,300,65,82,0,,0,,0,1.611,,,,0,,,
1200544,Redcrest Water Works,System,C,100,35,66,0,,0,,,1.414,0,,,,5.5,,
1200547,Mill Creek M.W.C.,System,C,65,34,49,,,,,,1.414,,,,,,,
1200553,Weott C.S.D.,System,C,364,127,241,3.667,,0,,,1.414,0,0,0,0,0,,
1200566,Orleans Mutual Water Co.,System,C,85,32,1,0,,0,,0,1.414,0,0,0,0,0,,
1200587,Briceland C.S.D.,System,C,75,26,104,0,,0,,,1.414,0,0,0,0,1.133,,
1200588,Seawood Estates Mutual Water,System,C,60,21,38,0,,0,0,,1.48,0,0,0,0,0,,
1200590,Moonstone Heights Mwa,System,C,31,14,31,0,,0,,,8.74,0,0,0,0,0,,
1200591,Big Lagoon Park Water Co.,System,C,35,76,15,0,,0,,0,1.414,0,0,0,0,0,,
1200592,Big Lagoon Csd,System,C,140,35,2,0,,0,,0,4.55,,0,0,0,0,,
1200643,Beach Creek Mobile Home Park,System,C,50,23,11,0,,0,0,0,1.814,0,0,0,0,7.5,,
1200671,Benbow W.C.,System,C,150,111,110,0,,0,,,1.414,0,,,,7.3,,
1200687,Riverbend Mobile Home Park,System,C,60,28,38,,,,,,1.414,,,,,,,
1200698,Mobile Estates  Fn,System,C,120,66,15,0,,0,,,1.414,0,0,0,0,0,,
1200701,Orick C.S.D.,System,C,400,139,241,0,,0,,,1.414,,0,0,0,3.45,,
1200706,Midway Rv Park,System,C,130,72,12,0,,0,,,1.414,0,0,0,0,37,,
1200707,Miranda C.S.D.,System,C,600,143,404,0,,0,,,1.414,0,0,0,0,0,,
1200718,Waddington W.W.,System,C,75,24,12,0,,0,,,4.674,,,,,9.1,,
1200729,Orleans C.S.D.,System,C,430,139,292,0,,0,,0,1.414,,0,0,0,0,,
1206002,Palomino Estates M.W.C.,System,C,64,19,4,0,,0,,,1.414,0,,,,6.867,,
1206004,Palmer Creek Csd,System,C,320,128,286,0,,0,,,1.414,0,0,0,0,0,,
1210001,"Arcata, City Of",System,C,16651,5537,15989,0,,0,0,,1.414,0,0,0,0,7.026,0,
1210002,"Blue Lake, City Of",System,C,1500,681,1443,0,,0,,,1.414,0,0,0,0,5.513,0,
1210004,"Eureka, City Of",System,C,28344,9852,30604,0,,0,,,1.414,0,0,0,0,6.725,0,
1210006,"Fortuna, City Of",System,C,11649,4312,11871,0,,0,,,11.892,0,0,0,0,3.233,,
1210007,Del Oro Water Co-Ferndale,System,C,1998,755,1558,2.7,,0,,0,3.214,0,0,0,0,0,,
1210008,Garberville Sanitary District,System,C,1500,420,585,0,,0,,,2.764,0,0,0,0,13,,
1210009,Humboldt C.S.D.,System,C,19000,7357,14202,0.917,,0,,0,1.609,0,0,0,0,3.363,0,
1210010,"Scotia, Town Of,  Llc",System,C,850,317,850,0,,0,,0,1.414,0,0,0,0,8.667,,
1210011,Redway C.S.D.,System,C,1500,625,1076,0,,0,,3.707,3.707,0,,,,,,
1210012,"Rio Dell, City Of",System,C,3174,1213,3122,3,,0,,5.2,1.414,0,,,,,,
1210015,Willow Creek C.S.D.,System,C,2500,932,1490,0.417,,0,0,0,1.414,0,0,0,0,0,,
1210016,Mckinleyville C.S.D.,System,C,15132,5315,15151,0,,0,,,1.414,0,0,0,0,10.824,0,
1210017,Manila Community Services Dist.,System,C,1000,351,651,0,,0,,,1.414,0,0,0,0,6.725,0,
1210018,"Trinidad, City Of",System,C,1000,315,339,0,,0,,,1.974,0,0,0,0,48.6,,
1210019,Hydesville Co. W.D.,System,C,1200,395,888,0,,0,,,5.623,0,0,0,0,0,,
1210020,Fieldbrook Glendale C.S.D.,System,C,1670,531,1555,0,,0,,,1.414,0,0,0,0,6.725,0,
1210021,Jacoby Creek Csd,System,C,735,539,791,0,,0,,,1.414,0,0,0,0,6.725,0,
1210022,Resort Imprvmt. Dist. #1,System,C,1500,587,627,0.521,,0,0,0,1.885,0,0,0,0,3.633,,1.759
1210023,Loleta C.S.D.,System,C,750,230,585,0.35,,0,0,0,1.414,0,0,0,0,0,,
1210024,Westhaven C.S.D.,System,C,490,205,411,0,,0,,,13.868,0,0,0,0,0,,
1210801,High Rock Conservation Camp,System,C,130,1,15,,,,,,1.414,0,0,0,0,12,,
1300009,Winterhaven County Water District,System,C,660,128,399,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1300018,Gateway,System,C,1200,22,22,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1300513,Ocotillo Mutual Water Co,System,C,150,113,96,2.369,,0,0,0.521,7.957,0,0,0,,1.172,,3.758
1300514,Coyote Valley Mutual Water Co,System,C,125,124,101,2.619,,0,0,0.521,4.082,0,0,0,,1.172,,3.758
1300546,Gold Rock Ranch,System,C,100,28,5,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1300550,Country Life Mh & Rv Park,System,C,600,157,340,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1300572,Valley Mobile Home Park,System,C,70,22,3,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1300575,Date Gardens Mobile Home Park,System,C,101,72,195,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1300588,Iid Village,System,C,30,20,4,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,9.533
1300616,Palo Verde County Water Dist.,System,C,410,134,133,0.569,,0,0,0.521,1.414,0,0,0,,11.622,,3.758
1300620,Rio Bend Rv Golf Resort & Storm Crossing,System,C,500,293,102,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1300622,Sportsmans Paradise,System,C,60,30,1,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1300628,Imperial Lakes Inc.,System,C,40,20,0,1.139,,0,0,1.042,1.414,0,0,0,,43.772,,3.758
1300629,Jackson Hide-A-Way,System,C,29,26,2,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1300664,Riverfront Water District,System,C,10,4,109,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1310001,"Brawley, City Of",System,C,25887,5683,24811,0.569,,0,0,0.521,1.414,0,0,0,,24.413,,3.758
1310002,"Calexico, City Of",System,C,38572,8274,38308,0.569,0,0,0,0.521,1.414,0,0,0,0,36.327,,3.446
1310003,Gswc - Calipatria,System,C,4537,1171,4554,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1310004,"El Centro, City Of",System,C,42595,9777,38191,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1310005,"Holtville, City Of",System,C,6032,1473,6694,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1310006,"Imperial, City Of",System,C,16145,4234,10999,1.139,,0,0,1.042,1.414,0,0,0,,36.083,,3.758
1310007,Heber Public Utility District,System,C,6180,1572,6128,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1310008,"Westmorland, City Of",System,C,2444,517,2298,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1310011,Coachella Vwd: I.D. No. 11,System,C,5442,2740,5441,0.919,0,0,0,0.521,3.051,0,0,0,0,1.172,,4.706
1310013,Seeley Cwd,System,C,1730,430,1792,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1310700,Naf El Centro,System,C,526,320,516,1.139,0,0,0,1.042,1.414,0,0,0,,29.672,,3.758
1310800,Calipatria State Prison,System,C,4800,1001,4125,1.139,,0,0,1.042,1.414,0,0,0,,48.172,,3.758
1310801,Centinela State Prison,System,C,3253,1001,23,1.139,,0,0,1.042,1.414,0,0,0,,2.344,,3.758
1400002,Starlite Community Service District,System,C,175,65,4,0,,0,,0,11.629,0,0,0,0,0,,7
1400004,Charles Brown Water Company,System,C,242,40,22,,,,,,2.538,,,,,,,
1400005,Owens Valley Water Company,System,C,300,111,290,0.725,,0,,0,1.584,0,0,0,0,0,,4.715
1400006,Pine Creek Village,System,C,350,89,197,1.15,,0,,0,3.834,0,0,0,,,,17.741
1400007,Sierra Highland Csd,System,C,530,215,1159,0,,0,0,0,3.488,0,0,0,0,0,,
1400010,"Rolling Green Utilities, Inc.",System,C,800,285,403,0,,0,0,1.1,1.776,0,0,0,,0,,0.707
1400020,Aberdeen Water System,System,C,23,75,2,0,,0,,0,1.414,0,0,0,0,0,,
1400024,Rocking K Ranch Estates Mutual Water Co.,System,C,27,14,4,3,,0,,0,1.964,0,0,0,0,0,,9.74
1400025,Valley Vista Mutual Water Company,System,C,70,25,7,,,,,,15,0,,,,,,7.3
1400026,Rawson Creek Mutual Water Company,System,C,90,40,6,0,,0,,0,7.595,0,0,0,,,,3.515
1400027,Cartago Mutual Water Company,System,C,132,40,48,3.2,,0,,0,1.414,0,0,0,0,0,,
1400030,Glenwood Mobile Estates,System,C,300,167,261,0.333,,0,,1.083,1.456,0,0,0,0,0,,5.155
1400031,Ranch Road Estates Mutual Water Company,System,C,65,27,6,,,,,,3.202,0,0,0,0,0,,
1400034,Keough'S Hot Springs,System,C,75,21,3,0,,0,,0,2.029,0,0,0,,,,16.751
1400036,Keeler Community Service District,System,C,50,67,48,76.505,,0,,0,1.414,0,0,0,0,0,,
1400037,Foothill Mobile Home Park,System,C,60,48,42,60.564,,0,0,2.5,1.931,0,0,0,0,0,0,23.168
1400045,Primrose Lane Apartments,System,C,52,26,12,4.067,,0,,0,4.36,0,0,0,,,,5.63
1400056,Brookside Estates Mutual Water Company,System,C,130,21,13,0,,0,,0,1.414,0,0,0,,,,0.707
1400059,Brookside Mobile Home Park,System,C,136,45,4,11.525,,0,,0.18,9.487,0,0,0,,,,2.41
1400066,Aspendell Mutual Water Company,System,C,60,94,21,6.45,,0,,0,1.555,0,0,0,0,0,,8.65
1400070,Sierra Grande Estates Mutual Water Co.,System,C,200,49,114,0,,0,0,0,1.414,0,0,0,0,0,,8.32
1400072,North Lone Pine Mutual Water Company,System,C,70,33,67,0,,0,0,0,1.414,0,0,0,0,0,,5.431
1400078,Sce Bishop Creek Plant 4,System,C,38,15,18,0,,0,,1,2.369,0,0,0,0,0,,3.8
1400098,Darwin Community Service District,System,C,60,63,26,0,,0,,0,2.7,0,0,0,0,32.5,,
1400099,Mountain View Trailer Court,System,C,53,24,5,0,,0,0,0,1.414,0,0,0,0,0,,0.707
1400109,Sierra North Community Service District,System,C,35,16,23,0,,0,,0,6.214,0.226,0,0,,,,5.08
1400110,Park West Mutual Water Company,System,C,200,67,44,1.058,,0,0,2.354,4.16,0,0,0,0,0,,
1400111,Meadowcreek Mutual Water Company,System,C,640,273,540,2,,0,0,0,1.69,0,0,0,0,0,,7.709
1400135,Wilson Circle Mutual Water Company,System,C,129,46,88,3.833,,0,,0,2.964,0,0,0,0,0,,19.953
1400144,Sunland Village Mobile Home Park,System,C,42,26,0,2.6,,0,,3.03,2.408,0,0,0,0,0,,3.52
1400155,Control Gorge Power Plant,System,C,49,12,9,28.204,,0,0,0,1.414,0,0,0,0,0,,7.708
1400511,Meadow Lake Apartments,System,C,35,16,10,0,,0,,0,1.896,0,0,0,0,0,,0.707
1400518,Van Loon Water Association,System,C,30,15,1,,,,0,,5.8,0,0,0,0,0,,
1410001,"Bishop, City Of",System,C,3879,825,3798,3.2,0.446,0,0,0,1.414,0,0,0,,0,,
1410005,Indian Creek Csd,System,C,1030,286,537,0,,0,0,0,3.154,0,0,0,,0,,
1410006,Big Pine Csd,System,C,1061,299,623,0,,0,0,0,2.866,0,0,0,0,0,,3.074
1410007,Highland Mobile Home Park,System,C,900,475,724,0.222,,0,0,0,1.429,0,0,0,0,0,,5.663
1410008,Inyo County Pwd - Independence,System,C,669,6,536,0,,0,0,0,1.414,0,0,0,0,0,,1.279
1410009,Inyo County Pwd - Lone Pine,System,C,2035,12,1102,40,,0,0,0,1.459,0,0,0,0,0,,1.82
1410502,"Nps - Death Valley, Stovepipe Wells",System,C,25,5,0,0,,0,0,0,1.414,0,0,0,,0,,0.707
1410503,"Nps - Death Valley, Cow Creek/Nevares",System,C,88,50,89,2.5,,0,0,0,1.579,0,0,0,,0,,1.312
1410505,"Nps - Death Valley, Furnace Creek",System,C,150,1,0,10.424,,0,0,0,1.414,0,0,0,,0,,
1410800,Cdf - Owens Valley Conservation Corp,System,C,250,18,94,0,0,0,0,0,1.414,0,0,0,0,,,
1500096,Old River Mutual Water Company,System,C,60,19,10,2.6,,0,0,0,31.393,0,0,0,,,,28.241
1500152,Mirasol Company Water System,System,C,29,16,1,8.25,,0,0,0,2.784,0,0,0,0,0,,
1500209,Alta Sierra Mutual Water Co.,System,C,98,NA,24,0,,0,,0,1.414,0,0,0,,0.6,,
1500211,Stockdale Annex Mutual Water,System,C,433,142,1945,0,,0,0,0,4.714,0.817,0,0,0,0,,
1500216,Opal Fry And Son,System,C,40,13,15,5.27,,0,0,0,1.706,0,0,0,0,0,0,7.3
1500231,Victory Mutual Water Company,System,C,740,173,781,4.6,,0,0,0,15.816,0,0,0,0,0,0,6.1
1500251,Riverkern Mutual Water Company,System,C,336,NA,54,0.95,0,0,,0.681,4.403,0,0,0,0,0,,3.236
1500252,Kern Valley Mutual Water Company,System,C,47,NA,25,2.596,,0,,0.933,5.134,0,0,0,0,0,,3.353
1500289,Athal Mutual Water System,System,C,150,64,387,6.6,,0,0.021,0,15.277,0,0,0,0,0,0,4.036
1500290,Edgemont Acres Mutual Water Company,System,C,267,NA,889,110.85,,0,0,0,3.807,0,0,0,0,0,,1.1
1500296,Fuller Acres Mutual Water Company,System,C,640,165,227,8.631,,0,0.038,2.833,12.266,0,0,0,0,0,,4.2
1500314,Del Oro Wc - Country Estates Dist,System,C,297,90,563,5.03,,2.233,0,0,27.281,0.311,0,0,0,0,,5.7
1500324,Wonder Acres Water System,System,C,86,NA,73,4.734,5,0,0,0,15.659,0,0,0,0,0,,5.2
1500327,Rancho Seco Inc. Water System,System,C,58,NA,55,4.677,,0,0,0,1.414,0,0,0,0,6,,9.582
1500333,Cws - Fremont Valley,System,C,244,NA,3548,0,2.084,0,,0,2.601,0,0,0,0,0,,4.604
1500336,Burlando Heights Mutual Water Co.,System,C,45,NA,89,3.15,,0,0,0,9.867,0,0,0,0,0,,0.954
1500340,West Tehachapi Mutual,System,C,150,NA,26,1.933,,0,,0,31.672,0,0,0,0,0,,
1500341,Sierra Bella Mutual Water Company,System,C,60,NA,28,0,,0,0,0,2.3,0,0,0,,0,,
1500344,South Kern Mutual Water Company,System,C,32,15,59,0,,0,0.007,0,32.119,0,0,0,0,0,,22.633
1500349,Stockdale Mutual Water Co.,System,C,200,81,0,0,,0,0,0,3.795,0,0,0,0,0,,2.8
1500364,Krvwc - Kernvale Mutual Water Co,System,C,75,NA,1,24.386,,0,0,0,18.5,0,0,0,0,0,,29.325
1500371,Union Pacific Railroad Co.-Keene Water,System,C,147,NA,0,0,,0,0,0,1.414,0,0,0,0,0,,
1500374,Cws-Grand Oaks Water System,System,C,140,NA,156,0,0,0,0,0,3.122,0,0,0,0,0,,0.707
1500378,Maher Mutual Water Company,System,C,150,50,171,21.971,,0,0,3.2,7.956,0,0,0,0,3.667,,16.1
1500380,De Rancho Y Mobile Villa Water,System,C,200,90,243,3.896,,0,0,0,12.544,0,0,0,0,0,,
1500393,Rainbird Valley Mutual Water Company,System,C,188,NA,102,2.6,,0,,0,7.142,0,0,0,0,0,,42.8
1500398,"Frontier Trail Homeowners Assoc, Inc.",System,C,32,NA,73,0,,0,0,0,2.74,0,0,0,0,0,,
1500401,Mettler County Water District,System,C,157,NA,131,3.633,,0,0,0,13.588,0,0,0,0,0,0,
1500404,Pinebrook Community Water Well,System,C,48,NA,14,0,,0,0,0,1.414,0,0,0,0,0,,0.707
1500405,"Aerial Acres Water Company, Inc.",System,C,172,NA,98,27.107,1.3,0,,0,11.763,0,0,0,0,0,,5.15
1500406,Tradewind Water Assoc.,System,C,632,NA,418,0,,0,,0,6.596,0,0,0,0,0,1.07,17.357
1500407,Cws-Split Mountain Water System,System,C,600,NA,454,5.376,0,0,,0,2.167,0,0,0,0,0,,6.249
1500409,Brock Mutual Water Company,System,C,511,155,319,6.318,,0,0.006,0,26.956,0.911,0,0,0,0,0,9.25
1500413,Tejon Ranch Main Headquarters,System,C,84,NA,3,0,,0,0,0,12.429,0,0,0,0,0,,13.667
1500424,Lands Of Promise Mutual Water Associatio,System,C,190,NA,256,15.32,8.8,0,0,0,8.143,0,0,0,0,0,0,2.15
1500426,Rose Villa Apartments,System,C,47,NA,36,10.283,,0,0,0,6.233,0,0,0,0,18,,2.6
1500436,Hungry Gulch Water System,System,C,33,NA,6,78.906,,0,0,0,14.297,0,0,0,0,0,,6.463
1500442,Sunset Apartments Water System,System,C,37,NA,86,39.956,,0,,0,8.101,0,0,0,0,0,,
1500443,Canyon Meadows Mutual Water,System,C,394,NA,216,6.257,,0,0,0,16.712,0,0,0,0,0,,1.86
1500447,Sierra Breeze Mutual Water Company,System,C,140,1,79,1.367,1.2,0,0,0,20.353,0,0,0,0,0,,3.759
1500448,Hillview Acres Mutual Water Company,System,C,25,NA,9,3,,0,0,0,18.218,0,0,0,0,0,,5.817
1500449,Fourth Street Water System,System,C,56,NA,17,13.377,,0,,2.75,12.632,0,0,0,0,0,,2.25
1500452,Riverdale Village,System,C,750,290,550,0,,0,0.005,1.843,10.712,0,0.169,0,0,4.889,,8.621
1500455,William Fisher Memorial Water Company,System,C,56,NA,52,16.947,8.1,0,0,0,3.622,0,0,0,,0,,
1500458,R.S. Mutual Water Company,System,C,67,NA,105,11.898,,0,,0,40.949,0,0,0,,,,26.2
1500459,Lake Of The Woods Mobile Village,System,C,81,NA,53,2.9,,0,,0,14.701,0,0,0,0,0,,12.8
1500461,Fountain Trailer Park Water,System,C,68,NA,1,94.959,10,0,,4.667,1.692,0,0,0,0,0,,5.899
1500465,Oak Knolls Mutual Water Company,System,C,135,NA,129,0.872,,0,,0.689,13.231,0,0,0,0,7.317,,5.561
1500466,A.F.P. Mutual Water Company,System,C,500,NA,232,0,,0,0,0,1.595,0,0,0,0,0,,
1500475,Krista Mutual Water Company,System,C,462,NA,253,3.5,,0,0,0,21.81,0,0,0,0,0,,14.239
1500478,"Valley Estates Poa, Inc.",System,C,255,NA,103,0.833,,0,,0,16.096,0,0,0,0,0,0.21,8.611
1500481,Rivernook Campground,System,C,853,NA,8,2.758,,0,,0,10.179,0,0,0,0,0,,
1500483,Allen Road Mutual Water System,System,C,207,59,125,0,,0,0,0,2.759,0,0,0,0,0,,
1500485,Antelope Valley Mobile Estates,System,C,60,NA,3,10.246,20,0,0,0,5.733,0,0,0,0,0,,1.2
1500489,Brite Lake Community Association,System,C,89,NA,6,0.575,,0,0,0,19.548,0,0,0,0,0,,0.707
1500493,"El Adobe Poa, Inc.",System,C,200,80,260,13.732,,0,0,0,7.218,0,0,0,0,1.775,,8.8
1500494,Wilson Road Water Community,System,C,72,20,31,4.75,,0,0.045,0,51.732,0,0,0,0,0,,4.45
1500495,Aera Energy-Llc,System,C,70,66,32,5.271,,0,0,0,2.242,0,0,0,0,1.783,,
